"","YEAR","WEEK","subtype","inci"
"2349",2019,1,"inci.B",46211.0560301982
"2350",2019,2,"inci.A.H1",1345534.45347953
"2351",2019,2,"inci.A.H3",219237.431930581
"2352",2019,2,"inci.B",58124.0214820371
"2353",2019,3,"inci.A.H1",1678283.35183467
"2354",2019,3,"inci.A.H3",417579.654320898
"2355",2019,3,"inci.B",55582.2383798061
"2356",2019,4,"inci.A.H1",2100454.39996398
"2357",2019,4,"inci.A.H3",695631.444274708
"2358",2019,4,"inci.B",78275.4940207746
"2359",2019,5,"inci.A.H1",2506886.50230073
"2360",2019,5,"inci.A.H3",1205636.11880613
"2361",2019,5,"inci.B",97055.7481604059
"2362",2019,6,"inci.A.H1",2876277.3718855
"2363",2019,6,"inci.A.H3",1839408.4790386
"2364",2019,6,"inci.B",137650.485376824
"2365",2019,7,"inci.A.H1",2845231.678408
"2366",2019,7,"inci.A.H3",2180286.16577947
"2367",2019,7,"inci.B",178991.046505307
"2368",2019,8,"inci.A.H1",2443931.39398967
"2369",2019,8,"inci.A.H3",2476935.19404355
"2370",2019,8,"inci.B",168733.871317258
"2371",2019,9,"inci.A.H1",1877680.24885169
"2372",2019,9,"inci.A.H3",2431302.7477869
"2373",2019,9,"inci.B",135115.900668025
"2374",2019,10,"inci.A.H1",1683206.73724509
"2375",2019,10,"inci.A.H3",2382805.82230748
"2376",2019,10,"inci.B",139916.478559344
"2377",2019,11,"inci.A.H1",1391707.24325256
"2378",2019,11,"inci.A.H3",2417942.36553679
"2379",2019,11,"inci.B",165230.493430714
"2380",2019,12,"inci.A.H1",947625.441974841
"2381",2019,12,"inci.A.H3",1783316.60355534
"2382",2019,12,"inci.B",167436.65459006
"2383",2019,13,"inci.A.H1",603497.504005093
"2384",2019,13,"inci.A.H3",1419242.0115374
"2385",2019,13,"inci.B",172991.725047473
"2386",2019,14,"inci.A.H1",376084.612834911
"2387",2019,14,"inci.A.H3",992818.605906447
"2388",2019,14,"inci.B",174682.402261161
"2389",2019,15,"inci.A.H1",222394.646903606
"2390",2019,15,"inci.A.H3",676407.681826637
"2391",2019,15,"inci.B",158392.795055708
"2392",2019,16,"inci.A.H1",139855.400815654
"2393",2019,16,"inci.A.H3",380837.014528782
"2394",2019,16,"inci.B",133667.683804864
"2395",2019,17,"inci.A.H1",83859.8813887797
"2396",2019,17,"inci.A.H3",207743.79707675
"2397",2019,17,"inci.B",115902.133200691
"2398",2019,18,"inci.A.H1",61153.2222981899
"2399",2019,18,"inci.A.H3",148649.371124831
"2400",2019,18,"inci.B",97729.5973998313
"2401",2019,19,"inci.A.H1",46376.8027009137
"2402",2019,19,"inci.A.H3",96875.9878641308
"2403",2019,19,"inci.B",89758.0321493725
"2404",2019,20,"inci.A.H1",43923.2989541841
"2405",2019,20,"inci.A.H3",83760.7096335603
"2406",2019,20,"inci.B",90569.7848333892
"2407",2019,21,"inci.A.H1",32197.8409949358
"2408",2019,21,"inci.A.H3",74388.115402093
"2409",2019,21,"inci.B",83057.6734689612
"2410",2019,22,"inci.A.H1",26707.6712171901
"2411",2019,22,"inci.A.H3",63866.1703019764
"2412",2019,22,"inci.B",88417.3214829959
"2413",2019,23,"inci.A.H1",22232.0183737399
"2414",2019,23,"inci.A.H3",48021.1596872782
"2415",2019,23,"inci.B",80466.1951359679
"2416",2019,24,"inci.A.H1",17910.2463502693
"2417",2019,24,"inci.A.H3",48613.5258078737
"2418",2019,24,"inci.B",50359.1172412111
"2419",2019,25,"inci.A.H1",14906.1004078023
"2420",2019,25,"inci.A.H3",40795.6432213538
"2421",2019,25,"inci.B",34277.9960794807
"2422",2019,26,"inci.A.H1",16511.5970798097
"2423",2019,26,"inci.A.H3",37740.7933252794
"2424",2019,26,"inci.B",38373.6419938435
"2425",2019,27,"inci.A.H1",26199.5943883742
"2426",2019,27,"inci.A.H3",37040.8058594255
"2427",2019,27,"inci.B",32246.3427006107
"2428",2019,28,"inci.A.H1",8199.99879600499
"2429",2019,28,"inci.A.H3",34439.9949432209
"2430",2019,28,"inci.B",25583.9962435356
"2431",2019,29,"inci.A.H1",9154.68961334169
"2432",2019,29,"inci.A.H3",41958.9940611494
"2433",2019,29,"inci.B",26428.0978089698
"2434",2019,30,"inci.A.H1",18162.893882204
"2435",2019,30,"inci.A.H3",27722.3117149429
"2436",2019,30,"inci.B",29497.6321695944
"2437",2019,31,"inci.A.H1",14434.6617029296
"2438",2019,31,"inci.A.H3",30931.4179348492
"2439",2019,31,"inci.B",29639.1720300155
"2440",2019,32,"inci.A.H1",6288.68589175684
"2441",2019,32,"inci.A.H3",29646.6620611394
"2442",2019,32,"inci.B",31405.6822445479
"2443",2019,33,"inci.A.H1",15815.3127244417
"2444",2019,33,"inci.A.H3",26886.0316315508
"2445",2019,33,"inci.B",42068.7318470148
"2446",2019,34,"inci.A.H1",16919.0136499308
"2447",2019,34,"inci.A.H3",33838.0272998616
"2448",2019,34,"inci.B",50089.1851478215
"2449",2019,35,"inci.A.H1",18484.6704189331
"2450",2019,35,"inci.A.H3",44891.3424459804
"2451",2019,35,"inci.B",83630.202543391
"2452",2019,36,"inci.A.H1",15821.7065233893
"2453",2019,36,"inci.A.H3",53398.2595164387
"2454",2019,36,"inci.B",84029.819239047
"2455",2019,37,"inci.A.H1",10962.5562106052
"2456",2019,37,"inci.A.H3",63034.6982109798
"2457",2019,37,"inci.B",68305.1579276169
"2458",2019,38,"inci.A.H1",23345.2923330793
"2459",2019,38,"inci.A.H3",51013.7869500622
"2460",2019,38,"inci.B",87616.8996204458
"2461",2019,39,"inci.A.H1",15555.8736856861
"2462",2019,39,"inci.A.H3",51852.9122856203
"2463",2019,39,"inci.B",102602.128044679
"2464",2019,40,"inci.A.H1",17275.8032545162
"2465",2019,40,"inci.A.H3",39388.8314202968
"2466",2019,40,"inci.B",44573.0180705642
"2467",2019,41,"inci.A.H1",20397.3510344146
"2468",2019,41,"inci.A.H3",39558.4989758343
"2469",2019,41,"inci.B",58824.6075572254
"2470",2019,42,"inci.A.H1",22460.831156301
"2471",2019,42,"inci.A.H3",51160.7820782413
"2472",2019,42,"inci.B",65649.8461964071
"2473",2019,43,"inci.A.H1",35992.3592133729
"2474",2019,43,"inci.A.H3",52969.8871442092
"2475",2019,43,"inci.B",111202.807946978
"2476",2019,44,"inci.A.H1",47034.2781781053
"2477",2019,44,"inci.A.H3",55174.8263243158
"2478",2019,44,"inci.B",176476.151658857
"2479",2019,45,"inci.A.H1",126442.42976992
"2480",2019,45,"inci.A.H3",76694.5885489679
"2481",2019,45,"inci.B",347202.290206394
"2482",2019,46,"inci.A.H1",165212.27346865
"2483",2019,46,"inci.A.H3",64310.81786028
"2484",2019,46,"inci.B",521596.394483988
"2485",2019,47,"inci.A.H1",269799.311816371
"2486",2019,47,"inci.A.H3",81567.2338049495
"2487",2019,47,"inci.B",793063.159274185
"2488",2019,48,"inci.A.H1",398629.801098496
"2489",2019,48,"inci.A.H3",89664.6978080628
"2490",2019,48,"inci.B",1036159.12152445
"2491",2019,49,"inci.A.H1",437659.497303711
"2492",2019,49,"inci.A.H3",70810.4059965068
"2493",2019,49,"inci.B",1043714.07570211
"2494",2019,50,"inci.A.H1",676636.672417586
"2495",2019,50,"inci.A.H3",85125.2587880189
"2496",2019,50,"inci.B",1638169.42748047
"2497",2019,51,"inci.A.H1",1261571.06336916
"2498",2019,51,"inci.A.H3",71695.8418526734
"2499",2019,51,"inci.B",2821742.36238742
"2500",2019,52,"inci.A.H1",2348674.70662375
"2501",2019,52,"inci.A.H3",170812.705936273
"2502",2019,52,"inci.B",4470581.22403875
"2503",2020,1,"inci.A.H1",1925711.28192581
"2504",2020,1,"inci.A.H3",154117.939361733
"2505",2020,1,"inci.B",3288271.04020663
"2506",2020,2,"inci.A.H1",1817344.10484721
"2507",2020,2,"inci.A.H3",116809.860251764
"2508",2020,2,"inci.B",2381205.01372566
"2509",2020,3,"inci.A.H1",2439554.08893522
"2510",2020,3,"inci.A.H3",111443.960257992
"2511",2020,3,"inci.B",2575051.32034251
"2512",2020,4,"inci.A.H1",3102345.49399427
"2513",2020,4,"inci.A.H3",138544.541563339
"2514",2020,4,"inci.B",2899203.30999235
"2515",2020,5,"inci.A.H1",4060291.48311453
"2516",2020,5,"inci.A.H3",157881.15657081
"2517",2020,5,"inci.B",3193511.81160572
"2518",2020,6,"inci.A.H1",4481496.30395038
"2519",2020,6,"inci.A.H3",173170.345502966
"2520",2020,6,"inci.B",2995294.53751183
"2521",2020,7,"inci.A.H1",4173375.37977977
"2522",2020,7,"inci.A.H3",132197.563199651
"2523",2020,7,"inci.B",2264436.94158234
"2524",2020,8,"inci.A.H1",3737727.46715997
"2525",2020,8,"inci.A.H3",162138.862730683
"2526",2020,8,"inci.B",1728219.87213011
"2527",2020,9,"inci.A.H1",3289611.75033079
"2528",2020,9,"inci.A.H3",124322.45967057
"2529",2020,9,"inci.B",1256473.52604067
"2530",2020,10,"inci.A.H1",3122964.78745624
"2531",2020,10,"inci.A.H3",141424.584047336
"2532",2020,10,"inci.B",986967.724040533
"2533",2020,11,"inci.A.H1",2576664.93276968
"2534",2020,11,"inci.A.H3",167551.146770612
"2535",2020,11,"inci.B",791605.895490639
"2536",2020,12,"inci.A.H1",1382120.36148766
"2537",2020,12,"inci.A.H3",93386.5109113285
"2538",2020,12,"inci.B",471856.130326384
"2539",2020,13,"inci.A.H1",357137.568616301
"2540",2020,13,"inci.A.H3",24999.6298031411
"2541",2020,13,"inci.B",146908.579712738
"2542",2020,14,"inci.A.H1",114106.072274497
"2543",2020,14,"inci.A.H3",3083.94789931074
"2544",2020,14,"inci.B",65980.9357281104
"2545",2020,15,"inci.A.H1",58899.6376361873
"2546",2020,15,"inci.A.H3",0
"2547",2020,15,"inci.B",27782.8479415978
"2548",2020,16,"inci.A.H1",42593.588096163
"2549",2020,16,"inci.A.H3",0
"2550",2020,16,"inci.B",20467.048825429
"2551",2020,17,"inci.A.H1",22434.167274115
"2552",2020,17,"inci.A.H3",0
"2553",2020,17,"inci.B",5852.3914628126
"2554",2020,18,"inci.A.H1",20843.8232065212
"2555",2020,18,"inci.A.H3",0
"2556",2020,18,"inci.B",5332.14082027287
"2557",2020,19,"inci.A.H1",18420.6666445616
"2558",2020,19,"inci.A.H3",708.487178636984
"2559",2020,19,"inci.B",7931.60036571648
"2560",2020,20,"inci.A.H1",18173.6692145148
"2561",2020,20,"inci.A.H3",0
"2562",2020,20,"inci.B",6217.3078891761
"2563",2020,21,"inci.A.H1",NA
"2564",2020,21,"inci.A.H3",NA
"2565",2020,21,"inci.B",3515.65907927777
"2566",2020,22,"inci.A.H1",4441.4492235411
"2567",2020,22,"inci.A.H3",0
"2568",2020,22,"inci.B",1776.57968941644
"2569",2020,23,"inci.A.H1",NA
"2570",2020,23,"inci.A.H3",NA
"2571",2020,23,"inci.B",5792.10110653286
"2572",2020,24,"inci.A.H1",4427.61871162596
"2573",2020,24,"inci.A.H3",0
"2574",2020,24,"inci.B",5313.14245395116
"2575",2020,25,"inci.A.H1",NA
"2576",2020,25,"inci.A.H3",NA
"2577",2020,25,"inci.B",4443.7880764138
"2578",2020,26,"inci.A.H1",NA
"2579",2020,26,"inci.A.H3",NA
"2580",2020,26,"inci.B",4721.83053585921
"2581",2020,27,"inci.A.H1",0
"2582",2020,27,"inci.A.H3",6364.58346376438
"2583",2020,27,"inci.B",3535.87970209132
"2584",2020,28,"inci.A.H1",NA
"2585",2020,28,"inci.A.H3",NA
"2586",2020,28,"inci.B",4428.21084278878
"2587",2020,29,"inci.A.H1",NA
"2588",2020,29,"inci.A.H3",NA
"2589",2020,29,"inci.B",8847.66328025452
"2590",2020,30,"inci.A.H1",NA
"2591",2020,30,"inci.A.H3",NA
"2592",2020,30,"inci.B",2552.83654401741
"2593",2020,31,"inci.A.H1",NA
"2594",2020,31,"inci.A.H3",NA
"2595",2020,31,"inci.B",3009.07046591129
"2596",2020,32,"inci.A.H1",NA
"2597",2020,32,"inci.A.H3",NA
"2598",2020,32,"inci.B",2143.09602123356
"2599",2020,33,"inci.A.H1",NA
"2600",2020,33,"inci.A.H3",NA
"2601",2020,33,"inci.B",2588.67266080096
"2602",2020,34,"inci.A.H1",NA
"2603",2020,34,"inci.A.H3",NA
"2604",2020,34,"inci.B",3923.46090892614
"2605",2020,35,"inci.A.H1",NA
"2606",2020,35,"inci.A.H3",NA
"2607",2020,35,"inci.B",4741.24530852891
"2608",2020,36,"inci.A.H1",NA
"2609",2020,36,"inci.A.H3",NA
"2610",2020,36,"inci.B",2319.93397545646
"2611",2020,37,"inci.A.H1",0
"2612",2020,37,"inci.A.H3",3586.02275002345
"2613",2020,37,"inci.B",2689.51706251758
"2614",2020,38,"inci.A.H1",NA
"2615",2020,38,"inci.A.H3",NA
"2616",2020,38,"inci.B",6851.8372096126
"2617",2020,39,"inci.A.H1",NA
"2618",2020,39,"inci.A.H3",NA
"2619",2020,39,"inci.B",2601.8310952769
"2620",2020,40,"inci.A.H1",NA
"2621",2020,40,"inci.A.H3",NA
"2622",2020,40,"inci.B",3458.69396166892
"2623",2020,41,"inci.A.H1",3328.85323518647
"2624",2020,41,"inci.A.H3",2219.23549012431
"2625",2020,41,"inci.B",4964.07938580439
"2626",2020,42,"inci.A.H1",0
"2627",2020,42,"inci.A.H3",4413.4609759731
"2628",2020,42,"inci.B",4275.54032047394
"2629",2020,43,"inci.A.H1",1958.94090982751
"2630",2020,43,"inci.A.H3",1958.94090982751
"2631",2020,43,"inci.B",2849.36859611273
"2632",2020,44,"inci.A.H1",0
"2633",2020,44,"inci.A.H3",3096.56136366137
"2634",2020,44,"inci.B",3483.63153411904
"2635",2020,45,"inci.A.H1",0
"2636",2020,45,"inci.A.H3",3119.0668874902
"2637",2020,45,"inci.B",2697.57136215369
"2638",2020,46,"inci.A.H1",1438.52259022807
"2639",2020,46,"inci.A.H3",1918.0301203041
"2640",2020,46,"inci.B",3737.97915491083
"2641",2020,47,"inci.A.H1",0
"2642",2020,47,"inci.A.H3",3029.16402970138
"2643",2020,47,"inci.B",4748.41928980216
"2644",2020,48,"inci.A.H1",2961.44699550655
"2645",2020,48,"inci.A.H3",0
"2646",2020,48,"inci.B",4277.64566017612
"2647",2020,49,"inci.A.H1",NA
"2648",2020,49,"inci.A.H3",NA
"2649",2020,49,"inci.B",5924.12516241186
"2650",2020,50,"inci.A.H1",1594.320902737
"2651",2020,50,"inci.A.H3",1594.320902737
"2652",2020,50,"inci.B",6540.80370353643
"2653",2020,51,"inci.A.H1",NA
"2654",2020,51,"inci.A.H3",NA
"2655",2020,51,"inci.B",7038.47951700059
"2656",2020,52,"inci.A.H1",NA
"2657",2020,52,"inci.A.H3",NA
"2658",2020,52,"inci.B",6518.94560055156
"2659",2020,53,"inci.A.H1",2080.15440248005
"2660",2020,53,"inci.A.H3",2080.15440248005
"2661",2020,53,"inci.B",7528.17783754686
